,number_subjects,hours_per_week_schedule,rate,bio_count,num_popular_subjects,number_degrees,desc_count,welcoming_kw,passion_kw,experience_kw,hours_per_week_estimate,Label
3928,26,168,60,176,22,3,8,0,0,0,1.528117359413203,Low
3929,16,76,50,245,11,1,5,1,0,0,2.495468277945619,High
3930,11,84,65,270,9,2,8,0,0,1,8.601063829787233,High
3931,21,60,70,332,8,2,6,0,0,0,1.1848642403235123,Low
3932,6,38,65,206,3,1,5,0,0,0,0.7251184834123223,Low
3938,9,21,100,237,0,2,8,1,0,0,0.6742556917688266,Low
3940,12,84,65,77,8,3,7,0,0,0,1.1276041666666667,Low
3941,12,19,55,320,3,3,9,0,0,0,0.5591559909570459,Low
3942,12,40,40,178,4,2,4,1,1,0,5.5891472868217065,High
3943,21,83,70,336,6,2,6,1,1,0,1.0775757575757576,Low
3944,20,54,30,361,12,1,4,1,0,0,10.569240587109123,High
3945,26,65,50,354,14,3,8,0,0,0,1.2484263533361308,Low
3946,10,84,60,331,8,2,4,1,1,1,2.143410852713178,High
3947,7,55,50,354,3,2,11,0,0,0,3.8691683569979713,High
3949,11,70,70,125,1,1,5,1,1,0,0.6832740213523132,Low
3950,10,62,40,366,1,2,10,0,0,1,4.184370771312585,High
3952,9,84,60,306,0,1,7,0,1,0,1.181434599156118,Low
3953,8,31,75,349,7,2,3,1,1,0,2.27765726681128,High
3954,8,34,30,54,6,2,7,0,0,1,3.7651515151515142,High
3957,33,21,90,313,3,2,10,0,0,0,2.792553191489361,High
3958,23,68,45,207,0,2,6,0,0,0,1.2596115735235829,Low
3959,15,80,65,187,7,3,13,0,0,0,1.087881591119334,Low
3960,42,80,70,317,0,3,8,0,0,1,12.68450704225352,High
3962,20,39,60,188,15,2,10,1,0,0,1.286874732791791,Low
3963,27,60,36,151,23,3,8,0,0,0,11.900747065101385,High
3964,10,83,80,378,3,1,9,0,0,0,11.586206896551724,High
3967,13,44,35,239,0,1,11,0,1,0,5.25,High
3970,11,77,35,367,2,1,11,1,0,0,9.26153846153846,High
3971,12,77,60,325,0,3,9,0,0,0,5.846185230518156,High
3972,25,50,72,303,6,2,10,1,0,1,13.969094922737307,High
3973,29,77,99,148,8,3,8,0,0,0,7.132856253889235,High
3974,20,68,48,306,12,3,8,0,0,1,6.324778761061947,High
3975,26,161,75,168,15,1,8,0,0,0,3.222772277227723,High
3976,19,77,50,226,5,1,7,1,0,0,0.6942148760330579,Low
3978,41,168,34,332,16,1,8,0,0,0,0.9468599033816424,Low
3982,15,24,35,215,10,3,5,1,1,0,1.7041083916083917,Low
3983,12,43,40,300,8,1,10,1,1,0,8.66602687140115,High
3984,9,105,50,335,9,1,2,1,1,1,2.761006289308176,High
3986,33,168,85,267,23,1,8,0,0,0,9.21444568868981,High
3987,10,78,30,366,0,2,5,1,0,1,3.750288350634372,High
3988,35,103,60,234,11,1,9,0,0,0,6.040609137055838,High
3989,15,12,55,186,10,1,5,0,0,0,1.27994555353902,Low
3990,6,70,50,181,0,2,7,0,0,0,0.7642857142857143,Low
3991,3,45,55,215,1,2,9,0,1,1,3.863387978142076,High
3993,25,102,70,243,5,2,6,1,1,0,6.444676409185804,High
3995,36,60,45,343,24,1,10,0,0,1,0.8016467065868264,Low
3996,8,112,45,314,2,1,12,1,0,0,0.5714285714285714,Low
3997,45,68,55,344,5,1,10,0,1,1,0.6375753728974929,Low
3999,5,44,35,117,0,2,2,0,1,0,2.7371794871794872,High
4000,6,76,70,213,0,1,3,1,1,1,2.099612617598229,High
4002,11,29,60,245,4,2,5,1,1,0,0.8101623147494708,Low
4003,33,69,30,336,15,2,4,1,1,0,4.084872471416007,High
4004,37,50,70,145,22,3,4,0,0,1,1.5142417244033872,Low
4005,10,98,30,250,2,1,9,1,1,1,9.419753086419751,High
4007,15,70,60,99,7,2,10,1,0,0,1.108424336973479,Low
4008,31,19,35,274,11,3,6,0,0,1,0.885678704856787,Low
4010,30,89,65,118,10,2,5,1,0,0,0.7390163934426229,Low
4011,11,21,45,183,0,1,4,0,0,0,0.8981390793339863,Low
4012,12,55,30,319,7,1,9,1,0,1,3.0625,High
4013,20,49,70,291,0,2,9,0,1,1,4.9378068739770855,High
4014,17,48,35,127,7,3,2,1,0,0,2.6963946869070208,High
4015,7,29,45,198,5,1,5,1,1,0,0.8138297872340425,Low
4017,13,30,40,354,8,2,6,0,1,1,2.5,High
4019,5,88,60,223,4,0,9,0,0,1,1.3684950773558369,Low
4020,14,70,35,318,7,1,6,0,0,0,1.2458642327438678,Low
4021,44,112,80,333,27,1,10,1,1,1,5.197736560829926,High
4022,6,59,30,342,1,1,13,1,0,0,1.878048780487805,Low
4023,19,8,60,335,5,3,6,0,0,1,6.045911047345767,High
4024,17,40,47,171,10,3,10,1,0,1,1.9213483146067416,Low
4025,20,93,75,341,4,3,9,0,0,1,5.395321637426901,High
4027,6,51,85,189,2,1,9,0,0,0,3.4125,High
4028,32,70,60,345,23,1,9,0,1,1,4.3235294117647065,High
4029,22,119,90,319,12,3,9,0,0,1,1.3101769911504426,Low
4030,12,55,40,220,3,1,9,1,1,0,0.6278350515463917,Low
4031,10,93,45,325,8,2,9,1,0,0,0.5827107790821772,Low
4032,41,30,500,222,0,1,10,0,0,0,3.086696562032885,High
4033,10,15,80,290,0,3,6,1,1,0,6.541794714197911,High
4034,9,91,70,151,0,1,11,1,1,1,4.404059040590406,High
4035,26,91,50,171,22,2,5,0,0,0,3.40515326521546,High
4036,6,27,40,164,6,1,8,1,1,0,1.240360951599672,Low
4037,31,59,55,339,10,3,8,0,0,1,5.111738148984199,High
4038,29,82,65,174,7,3,6,0,0,0,2.584362139917696,High
4039,5,126,30,216,0,1,8,1,1,0,4.537037037037037,High
4040,7,39,36,200,0,2,5,1,0,0,4.881744604316547,High
4041,14,74,60,357,11,3,9,1,0,0,2.7509469696969697,High
4042,32,89,30,350,13,1,1,0,0,0,9.502946954813359,High
4043,13,46,120,310,8,1,9,0,1,0,2.6215139442231075,High
4044,23,58,50,167,6,1,11,1,1,0,2.9336099585062243,High
4045,20,57,45,199,0,3,3,0,0,0,1.628897338403042,Low
4046,12,60,55,223,8,2,8,1,0,1,0.6868408986703347,Low
4048,27,68,40,336,0,3,8,0,1,0,3.6325088339222615,High
4049,16,72,25,341,5,1,7,0,1,0,6.676923076923077,High
4050,12,60,55,223,8,2,8,1,0,1,0.6868408986703347,Low
4051,15,17,40,281,11,3,4,1,0,0,4.322147651006712,High
4052,7,70,35,156,6,1,7,1,0,0,70.0,High
4053,26,168,175,341,8,1,11,0,0,1,11.720651242502143,High
4055,23,104,50,190,0,2,9,1,0,0,6.2194627470856565,High
4056,16,119,99,321,0,1,9,0,1,0,30.211702127659567,High
4057,8,70,70,292,3,2,8,1,1,1,1.7385120350109409,Low
4058,7,93,25,314,2,1,7,1,0,0,0.8796296296296297,Low
4059,20,81,25,335,11,1,8,0,1,0,231.0,High
4062,32,112,48,219,16,1,11,0,0,0,7.171581769436997,High
4063,9,50,50,191,3,3,10,0,0,1,4.194656488549619,High
4065,9,39,40,128,6,1,7,0,0,0,45.0,High
4066,6,77,60,342,0,2,7,0,0,0,3.1597222222222223,High
4067,7,44,50,191,4,1,4,0,0,0,2.0,Low
4068,13,105,39,311,7,0,4,1,0,0,5.493670886075949,High
4069,10,27,45,230,2,2,5,1,1,1,0.9130434782608696,Low
4070,15,83,45,350,6,1,6,0,0,0,1.3983739837398377,Low
4071,9,32,50,164,2,2,7,0,0,1,1.0288870008496178,Low
4072,32,61,50,324,2,3,8,0,1,0,30.000931098696466,High
4073,18,35,40,72,16,2,4,0,0,0,1.1030619865571325,Low
4074,31,105,75,326,9,2,10,0,0,0,14.611825192802057,High
4075,30,126,150,364,6,2,7,0,0,1,6.117007394519357,High
4078,25,62,120,91,18,2,7,1,1,1,0.5816226783968719,Low
4080,45,46,40,89,10,2,6,0,0,0,3.547985043622768,High
4081,26,47,45,365,9,2,9,1,1,1,1.1030664395229983,Low
4083,8,96,45,323,5,1,9,1,0,0,2.081081081081081,High
4084,19,50,20,362,13,1,7,0,0,1,7.823529411764706,High
4085,24,168,95,305,1,2,12,0,0,0,15.78987341772152,High
4086,31,105,40,323,21,2,8,1,1,0,0.8160878809355068,Low
4087,45,48,120,162,16,2,9,1,0,0,1.1638888888888888,Low
4088,11,97,65,98,10,3,3,0,0,0,4.48,High
4089,14,101,40,56,10,3,4,0,0,0,1.1165289256198347,Low
4090,12,91,28,321,9,2,10,0,0,0,15.04054054054054,High
4091,8,75,35,342,0,3,5,0,1,0,4.424870466321243,High
4092,14,37,80,217,10,3,3,0,0,1,4.296267190569745,High
4093,23,22,40,290,10,2,4,0,0,0,4.586206896551723,High
4094,17,56,50,98,15,3,5,0,1,0,1.7940298507462686,Low
4096,31,98,30,369,8,2,11,0,0,1,0.875,Low
4097,22,112,40,313,8,0,5,0,0,0,12.930775018811135,High
4098,39,112,45,119,18,3,10,0,0,0,2.5650762739370334,High
4099,21,55,35,282,11,1,7,1,1,0,0.5818639798488665,Low
4100,32,72,250,326,21,2,10,0,0,0,0.8086642599277979,Low
4101,31,19,35,274,11,3,6,0,0,1,0.885678704856787,Low
4102,29,38,50,232,5,2,5,0,1,1,5.156923814087207,High
4103,13,29,40,236,3,2,5,0,1,0,1.358,Low
4105,18,37,45,252,13,2,4,0,0,0,2.0077519379844957,High
4106,7,40,40,239,0,2,5,0,0,0,0.6856492027334852,Low
4107,26,50,38,352,9,3,2,0,1,0,6.066666666666666,High
4111,35,84,69,302,28,3,9,1,0,0,1.005664263645726,Low
4112,31,85,25,204,8,2,8,1,0,0,5.75314333612741,High
4113,15,60,55,101,9,3,6,0,0,1,0.7202743902439024,Low
4114,13,76,32,315,10,1,7,1,0,0,2.916666666666667,High
4115,10,66,49,317,9,2,8,0,0,1,3.362745098039216,High
4116,10,65,50,203,5,1,9,0,0,0,3.014291086874765,High
4117,17,90,40,70,16,1,6,0,0,0,1.3811827956989249,Low
4119,10,77,75,102,4,3,13,1,1,0,3.5,High
4120,13,64,40,286,9,3,6,0,0,0,0.9197952218430034,Low
4121,23,19,50,138,10,1,7,0,0,1,1.844984802431611,Low
4122,28,60,36,79,19,2,7,0,0,0,5.766059157454437,High
4123,23,24,60,134,16,1,8,0,0,0,3.0824628916987358,High
4124,20,70,65,179,0,2,4,1,1,0,4.002038216560509,High
4125,10,42,45,108,1,3,6,0,0,0,10.804979253112032,High
4126,29,41,45,257,0,3,10,0,0,0,0.9225641025641024,Low
4127,11,46,50,231,10,2,9,1,1,0,0.9291174426685198,Low
4128,43,84,40,116,13,2,11,0,0,0,4.246509388541165,High
4129,35,74,40,96,0,1,3,0,0,0,1.2340862422997947,Low
4130,9,24,40,104,7,1,5,0,0,0,1.6835443037974684,Low
4132,19,60,50,351,15,2,6,0,1,0,0.7343599615014438,Low
4133,3,125,75,258,1,2,7,0,0,0,4.356761997091614,High
4134,5,47,30,135,1,2,4,1,0,0,0.6613823715916296,Low
4135,58,84,49,335,0,3,7,0,0,0,15.036356821589207,High
4136,23,56,30,255,5,3,9,0,1,0,1.1075949367088609,Low
4137,11,65,65,74,10,3,6,0,0,1,0.5376,Low
4140,8,24,50,349,7,2,11,1,0,0,1.7246376811594204,Low
4141,13,64,75,150,11,1,5,0,0,0,3.2581058020477816,High
4143,21,51,35,191,12,2,6,0,0,0,1.2330960854092523,Low
4144,26,48,30,69,4,2,6,0,0,0,1.715415019762846,Low
4145,23,105,250,339,5,3,8,0,0,1,12.319602272727273,High
4148,6,33,60,342,0,1,6,1,1,0,2.9060798548094366,High
4149,7,36,45,340,0,2,10,0,1,1,2.8587470449172576,High
4154,11,84,33,243,6,3,10,0,0,0,1.0128733264675591,Low
4155,6,168,40,134,1,3,8,1,0,1,10.142857142857142,High
4156,44,105,50,335,20,1,10,0,1,1,0.8913159296750133,Low
4158,8,65,75,221,1,3,8,0,0,0,0.7737226277372263,Low
4160,9,91,35,119,7,2,8,0,0,0,1.2,Low
4164,45,52,165,303,12,3,7,0,0,1,4.290461538461538,High
4165,12,45,40,277,5,3,7,0,0,0,1.4913522012578615,Low
4166,10,20,60,217,4,2,9,0,0,0,1.8013179571663922,Low
4167,8,49,50,122,2,2,5,0,0,0,0.8435251798561151,Low
4169,15,3,40,241,7,2,6,1,1,0,1.5023201856148491,Low
4170,17,77,50,201,3,1,7,1,0,1,3.0453771979580266,High
4171,8,70,27,171,4,2,11,1,0,1,3.5,High
4173,5,44,20,317,0,1,6,1,1,0,3.5650557620817844,High
4175,17,40,40,341,0,2,10,1,0,0,2.4052777777777776,High
4176,5,75,25,329,3,1,5,1,0,0,56.0,High
4178,17,53,40,219,4,1,10,1,1,0,1.9988623435722408,Low
4179,33,79,50,62,4,3,5,0,0,0,3.976846210090178,High
4182,7,84,30,324,4,3,7,0,0,0,10.694444444444443,High
4183,19,26,90,159,17,2,4,0,0,1,1.7278674225904929,Low
4184,9,30,27,259,7,2,10,0,0,0,0.9476923076923076,Low
4185,27,60,50,349,21,2,11,0,0,0,5.269892822344917,High
4186,41,57,60,358,23,1,6,0,0,1,3.5323600973236013,High
4187,39,77,75,125,26,2,6,1,0,1,2.5260712441920496,High
4188,9,24,50,273,1,2,8,1,1,1,0.9684095860566448,Low
4189,12,112,35,224,9,1,3,1,0,0,0.7711864406779659,Low
4190,10,49,25,181,6,1,5,1,1,0,1.1973684210526316,Low
4191,13,133,40,180,5,3,11,0,0,1,19.544247787610622,High
4193,25,84,75,332,12,3,11,0,0,0,9.980712166172108,High
4194,17,19,30,309,1,2,10,0,0,1,0.8718502519798417,Low
4195,18,5,40,309,4,3,6,0,1,0,1.3333333333333333,Low
4197,16,60,30,335,10,3,2,0,0,0,9.979365568216815,High
4198,25,63,72,179,5,3,10,0,0,0,1.4,Low
4199,11,140,55,209,9,1,5,1,1,1,4.572109654350418,High
4200,11,48,40,352,4,3,9,0,0,0,4.1160000000000005,High
4201,12,18,35,236,4,1,8,1,1,0,1.078565980167811,Low
4203,26,168,65,380,9,3,12,1,1,0,9.45,High
4204,9,23,60,184,5,2,14,0,0,0,2.1193526635198916,High
4205,6,31,50,208,0,2,12,0,0,0,3.252941176470588,High
4206,26,51,50,392,22,1,6,1,1,0,8.033034111310593,High
4207,22,138,35,115,15,1,11,0,0,0,0.7849180327868852,Low
4209,10,86,55,362,6,1,12,1,1,0,0.5092997811816192,Low
4210,17,66,45,290,13,1,7,1,1,0,4.622641509433962,High
4211,14,91,45,232,10,1,6,0,0,0,0.6505576208178439,Low
4212,9,42,25,368,8,1,6,1,0,0,2.892787524366472,High
4213,14,70,35,318,7,1,6,0,0,0,1.2458642327438678,Low
4215,24,71,100,287,5,2,9,1,1,0,5.886106623586429,High
4216,10,38,60,189,10,1,9,1,0,1,0.8228279386712095,Low
4217,21,41,50,141,14,2,9,0,1,0,1.2536106296938183,Low
4219,6,53,55,93,4,2,8,1,0,0,5.793587174348698,High
4220,6,63,50,150,0,1,8,0,0,1,1.558922558922559,Low
4222,31,39,80,198,14,2,6,0,0,1,3.3769470404984423,High
4223,9,47,60,253,2,0,5,1,1,0,3.3357400722021655,High
4226,26,50,38,352,9,3,2,0,1,0,6.066666666666666,High
4227,11,55,40,112,5,2,11,0,0,0,5.804597701149424,High
4229,13,77,30,286,3,1,6,0,0,0,1.5615384615384615,Low
4232,14,49,40,275,2,3,8,0,0,0,2.8962882096069866,High
4233,19,35,35,193,11,1,8,0,0,0,0.8843683083511777,Low
4234,22,49,75,324,1,2,11,0,1,1,4.105630908343608,High
4235,25,98,56,314,11,1,9,0,0,0,3.2955752212389378,High
4237,12,71,30,373,4,3,7,0,0,1,1.6893716970052848,Low
4238,30,49,35,78,15,2,4,0,0,0,3.3750433275563263,High
4239,19,63,39,363,5,2,14,1,1,0,2.6280530355896716,High
4242,14,105,40,264,1,2,12,1,1,0,10.341826923076924,High
4243,4,76,60,355,3,2,8,0,0,1,3.314814814814815,High
4244,6,93,55,352,1,3,12,0,0,0,1.4823903658259483,Low
4245,4,54,40,236,0,1,5,1,1,0,1.1124031007751938,Low
4246,15,75,200,231,7,3,8,1,1,1,14.996047430830039,High
4247,18,41,35,174,6,2,8,1,1,0,0.5267452402538532,Low
4250,29,63,50,338,6,1,7,0,0,0,5.166611896155111,High
4252,6,93,55,352,1,3,12,0,0,0,1.4823903658259483,Low
4253,24,6,90,351,12,2,7,0,0,0,2.3726651480637813,High
4255,10,43,45,194,4,3,11,0,0,1,6.046314164415285,High
4257,17,45,50,80,5,3,7,0,1,0,3.6060606060606064,High
4260,3,28,20,278,0,2,8,0,0,1,1.1851851851851851,Low
4261,23,44,25,288,0,1,11,0,0,1,8.70066334991708,High
4262,27,14,60,278,15,1,6,1,0,1,0.5974102413184226,Low
4264,26,110,30,250,19,2,9,1,1,0,7.531712875047474,High
4266,8,90,51,261,0,2,7,1,1,0,1.4359694901645923,Low
4267,13,105,39,311,7,0,4,1,0,0,5.493670886075949,High
4268,21,43,70,203,8,2,6,0,0,1,8.787234042553191,High
4269,25,11,40,348,13,1,7,0,0,0,0.6058558558558559,Low
4273,14,53,45,344,8,2,12,1,0,0,3.288256227758007,High
4274,7,42,30,143,4,1,7,1,1,0,2.2190721649484537,High
4277,5,4,40,325,0,1,5,0,0,0,0.5340442986054142,Low
4282,5,105,35,346,0,1,7,0,1,1,2.956032719836401,High
4283,16,34,45,215,7,2,6,0,0,1,0.5078958600085359,Low
4284,24,71,100,287,5,2,9,1,1,0,5.886106623586429,High
4285,7,168,32,350,4,1,10,0,0,0,15.3125,High
4286,4,35,60,236,1,2,10,0,0,0,1.4278606965174128,Low
4287,8,68,60,139,7,2,10,0,0,0,9.904950495049505,High
4288,34,168,50,112,17,2,7,0,1,0,6.803231017770598,High
4289,32,122,60,280,13,1,9,0,0,0,0.6228911677141912,Low
4290,9,65,60,183,5,2,10,1,1,0,5.044117647058823,High
4291,10,28,70,252,7,2,9,0,0,1,0.8368200836820083,Low
4292,13,57,85,327,3,1,9,0,0,1,5.178621659634318,High
4293,17,74,65,283,5,1,5,0,0,0,3.2195121951219514,High
4294,39,168,150,349,18,1,10,0,1,0,0.6848998459167951,Low
4295,14,38,60,369,4,2,8,0,1,1,3.8576642335766422,High
4296,10,61,29,332,10,0,10,1,0,0,1.2929936305732483,Low
4299,6,21,60,256,3,1,6,1,0,0,1.1821631878557874,Low
4300,13,56,60,211,4,2,7,1,1,0,1.0232660228270414,Low
4301,8,22,50,206,7,1,9,1,1,0,0.8705989940557841,Low
4302,9,100,40,175,8,2,6,1,1,1,0.9806128830519074,Low
4305,9,105,79,322,7,2,9,0,0,0,2.655172413793103,High
4306,30,28,240,368,16,3,7,1,1,0,2.903657448706512,High
4307,26,76,50,341,16,1,12,1,0,0,4.007173601147777,High
4308,16,60,35,277,10,1,12,1,0,0,4.5,High
4309,25,126,200,335,16,3,11,1,1,0,1.8169316716802748,Low
4310,42,101,60,335,11,2,8,0,0,0,0.5055810899540379,Low
4312,20,49,70,291,0,2,9,0,1,1,4.9378068739770855,High
4313,20,32,23,137,1,2,1,0,0,0,1.9093439363817095,Low
4314,7,51,35,252,0,2,10,0,0,1,5.343119266055045,High
4315,10,66,49,317,9,2,8,0,0,1,3.362745098039216,High
4316,39,63,95,325,19,3,9,0,0,0,0.7920209287115763,Low
4318,13,57,45,330,8,2,11,0,0,1,1.2780225159079786,Low
4319,10,48,35,340,6,1,6,0,0,0,1.3461538461538465,Low
4320,10,71,30,230,4,1,5,1,1,0,0.5683760683760684,Low
4321,11,97,65,98,10,3,3,0,0,0,4.48,High
4322,13,97,30,206,0,1,8,0,0,0,3.864093959731544,High
4323,20,27,20,106,7,2,2,0,0,0,15.829545454545453,High
4324,7,14,50,96,7,3,5,1,1,0,3.503553299492386,High
4325,16,73,45,357,6,1,11,0,0,0,5.425837320574163,High
4326,10,72,34,172,7,2,7,0,0,0,1.1540420114576704,Low
4328,16,80,60,140,10,2,11,0,0,0,3.6337777777777776,High
4329,6,30,50,74,4,3,6,0,0,0,0.5724020442930153,Low
4331,7,49,40,54,1,3,2,0,0,1,2.2515243902439024,High
4332,8,64,53,347,2,1,5,0,0,0,0.5568181818181818,Low
4333,6,51,85,189,2,1,9,0,0,0,3.4125,High
4334,20,67,60,349,5,2,11,0,1,0,1.5663811563169163,Low
4335,7,43,25,360,6,2,5,1,1,0,4.726838586437441,High
4336,12,42,33,348,12,1,10,1,0,0,0.7209302325581395,Low
4337,8,84,40,200,5,1,7,0,0,0,0.6746987951807231,Low
4339,22,88,65,186,0,3,11,1,0,1,1.3791044776119403,Low
4341,13,98,40,143,5,3,8,0,0,0,0.5635593220338982,Low
4343,14,35,30,149,12,2,7,0,0,0,0.6637931034482758,Low
4345,18,38,55,119,8,1,10,1,0,0,3.908590308370044,High
4346,21,44,30,148,9,1,11,0,1,0,0.6709028329361928,Low
4349,35,105,60,264,9,2,9,1,1,0,3.0711864406779665,High
4350,60,46,65,330,17,2,11,0,0,1,3.9870410367170632,High
4351,11,18,32,190,3,1,4,0,0,0,1.2634146341463417,Low
4352,10,84,70,231,4,2,11,0,0,0,0.6796116504854369,Low
4356,7,42,30,298,7,1,9,1,1,1,3.69811320754717,High
4359,22,168,95,351,11,3,11,1,1,0,13.656441717791411,High
4361,4,21,35,269,1,1,6,0,0,0,0.5462590506838294,Low
4362,34,76,64,204,27,0,8,0,1,0,12.416961130742047,High
4363,21,59,70,147,11,2,3,0,0,0,2.4244657332350767,High
4364,7,22,50,75,1,1,12,0,0,0,0.7186311787072244,Low
4366,20,67,60,349,5,2,11,0,1,0,1.5663811563169163,Low
4367,10,98,80,359,5,1,10,0,0,0,1.822603719599428,Low
4368,20,84,50,328,1,3,8,1,1,0,4.375943905070119,High
4371,21,69,60,380,9,2,5,0,0,1,1.010179640718563,Low
4372,30,9,60,240,3,1,7,1,1,0,2.999650471862985,High
4373,26,59,90,346,7,2,11,1,1,0,7.785046728971963,High
4374,5,24,65,198,0,3,9,1,1,0,1.9552631578947368,Low
4375,15,38,40,158,12,2,3,1,1,0,1.5234954657873043,Low
4376,10,29,60,215,4,2,7,0,0,0,1.2555282555282556,Low
4378,26,105,120,313,19,1,6,0,0,0,2.068253255500674,High
4380,16,81,120,207,15,1,8,0,0,0,0.6328767123287672,Low
4381,57,8,24,209,25,2,11,0,1,1,2.7506224066390037,High
4383,20,49,55,259,3,1,6,0,0,0,3.048387096774193,High
4384,15,38,20,312,12,1,7,1,0,0,2.333333333333333,High
4385,32,64,30,346,19,2,6,0,0,0,1.1429780033840948,Low
4386,12,51,40,266,10,3,9,1,1,0,1.1180061037639877,Low
4387,31,89,40,148,5,2,10,0,0,0,5.126865671641791,High
4388,19,91,60,357,0,1,8,0,0,1,9.4648862512364,High
4389,9,30,35,77,1,2,5,0,0,0,2.229340761374188,High
4391,41,105,125,324,22,1,2,1,1,1,4.239791833466773,High
4392,13,63,85,228,8,1,12,1,1,0,0.6721014492753623,Low
4393,14,41,45,278,7,2,5,1,1,1,1.1118568232662194,Low
4394,26,36,50,323,17,2,8,0,0,1,0.5943396226415094,Low
4395,44,107,50,95,26,3,7,0,0,0,2.213015647226173,High
4397,4,105,20,96,1,1,9,0,0,0,4.057971014492754,High
4398,6,45,50,89,3,3,6,0,1,0,1.7220558882235533,Low
4400,16,119,85,157,6,1,12,0,0,0,4.9592307692307696,High
4401,14,60,79,210,2,3,7,0,0,0,7.689545598983159,High
4402,15,105,30,314,14,1,6,1,0,1,12.6875,High
4403,22,47,49,139,11,2,7,0,0,0,4.417715148465024,High
4404,23,91,45,141,13,1,7,0,1,1,2.9876543209876543,High
4405,11,68,27,305,3,3,7,0,0,0,3.4424007744433687,High
4406,13,67,50,141,12,1,7,0,0,0,3.9125475285171096,High
4409,4,98,49,361,2,3,8,0,0,0,0.8235294117647058,Low
4410,20,63,60,161,12,1,6,0,0,0,4.614730878186968,High
4411,13,70,50,313,0,2,7,0,1,0,2.4369016536118364,High
4412,11,16,40,345,0,2,7,0,0,0,1.3224530168150346,Low
4413,10,32,85,207,3,2,9,1,1,1,0.5838739573679332,Low
4414,9,48,50,333,3,1,9,1,1,0,0.9060913705583756,Low
4415,15,23,55,165,9,3,6,1,1,0,1.608108108108108,Low
4416,16,47,25,260,12,1,11,1,1,0,0.6398678414096917,Low
4418,16,39,36,122,13,3,7,0,1,0,1.1207253886010362,Low
4419,6,56,48,321,1,3,9,0,0,1,13.804,High
4423,5,60,60,337,0,2,10,1,0,0,0.6808743169398908,Low
4425,9,112,50,228,9,1,5,1,1,1,1.4427480916030535,Low
4426,13,8,85,179,7,1,9,0,0,0,1.4091465904450795,Low
4427,18,35,55,344,15,1,8,0,0,0,6.449180327868852,High
4428,12,56,35,133,8,2,7,0,0,0,5.224449393714427,High
4429,9,58,75,217,2,0,8,0,0,0,3.5,High
4430,8,98,50,308,4,3,7,0,0,0,1.75,Low
4431,6,92,40,378,4,1,10,1,0,0,4.7365269461077855,High
4433,18,102,60,337,5,2,11,0,0,1,0.5286855482933914,Low
4434,17,25,80,236,11,3,6,0,0,0,4.240426867545511,High
4435,14,37,120,355,13,3,12,1,1,1,4.519202722411278,High
4436,34,110,42,305,11,2,9,0,0,0,2.9949448529411766,High
4440,4,34,67,280,0,2,10,0,0,0,4.37051282051282,High
4441,11,168,75,262,1,3,6,0,0,0,4.581818181818182,High
4443,19,51,95,347,10,1,12,0,0,0,0.6312883435582822,Low
4445,12,39,50,176,5,2,8,0,0,0,0.7637637637637638,Low
4447,10,91,50,356,1,2,7,0,0,0,20.968301886792453,High
4448,21,97,58,205,10,1,9,0,1,0,2.631679389312977,High
4449,41,70,60,85,18,2,7,0,0,0,2.5332283464566934,High
4450,36,109,55,316,21,3,9,0,0,0,12.120103092783506,High
4451,13,107,30,87,6,1,8,0,0,0,1.3685897435897436,Low
4452,22,42,35,331,13,2,9,1,0,1,1.7603550295857988,Low
4453,7,48,40,80,6,1,6,0,0,0,0.5368731563421829,Low
4454,9,41,20,190,8,1,3,1,0,0,3.92,High
4455,12,55,20,319,7,1,9,1,0,1,3.0625,High
4456,38,105,99,144,17,1,7,0,0,0,13.75261324041812,High
4457,11,41,25,283,8,2,5,0,1,0,8.57303370786517,High
4458,15,27,40,332,3,1,2,1,0,0,1.35108153078203,Low
4459,17,119,200,231,7,1,9,1,1,0,1.8468286099865048,Low
4460,17,84,40,322,0,3,10,0,0,1,0.5165394402035624,Low
4461,11,34,50,116,3,2,9,0,0,1,1.4201609487505296,Low
4462,36,84,120,344,20,2,10,0,0,0,3.2964652223489166,High
4463,4,75,60,214,4,1,11,1,1,0,0.6725490196078432,Low
4466,7,27,80,118,3,3,7,0,0,1,0.9463601532567052,Low
4467,7,66,30,249,6,1,7,1,1,1,0.9972602739726028,Low
4469,11,23,30,258,10,1,11,0,0,0,2.1899441340782118,High
4470,17,98,85,181,11,1,7,0,0,0,4.2909796314258015,High
4472,10,38,35,172,10,1,3,0,0,0,1.861892583120205,Low
4473,18,70,40,284,1,1,9,1,1,0,0.94336917562724,Low
4474,32,51,65,319,5,3,6,0,0,0,2.9613120269133724,High
4475,15,69,50,107,6,3,9,0,0,0,1.1844783715012723,Low
4476,45,63,110,322,8,3,9,0,0,0,13.272489082969432,High
4477,29,71,75,214,13,3,8,0,0,0,0.533837169357609,Low
4478,8,19,15,86,8,1,6,0,0,1,2.209090909090909,High
4479,9,50,50,168,0,2,10,0,0,1,0.7650663942798774,Low
4480,2,73,60,329,0,3,9,0,0,1,6.184466019417477,High
4481,9,39,50,234,1,1,7,0,0,0,0.7697332607512248,Low
4483,17,60,20,91,8,2,6,0,0,0,28.0,High
